DATE,AUTHOR,TWEET
2016-11-08 00:29:50,Heinzilla,RT @ReikiNurse007: In honor of my loving son in law who passed on 11/1 I voted HRC! The kids can NEVER see the BULLY ' #NeverTrump https://'
2016-11-08 00:29:50,bajajoe66,RT @Darren32895836: After Donald Trump Wins Rudy Giuliani will lead a RICO Case on Clinton Inc @HillaryClinton like USA has Never seen!' 
2016-11-08 00:29:50,fatherfisher222,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:50,arlenaklein2111,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:29:50,Cult_Of_Freedom,"@realDonaldTrump #Trump has no military experience, no education, just lies. https://t.co/67FcN5g3eU #NeverTrump"
2016-11-08 00:29:50,laurafut_laura,RT @vivelafra: PENNSYLVANIA FOR TRUMP: #Hillary promised to put coal workers out of business.  #Trump will help clean coal THRIVE.' 
2016-11-08 00:29:50,online_poppers,"@WipeHomophobia @realDonaldTrump @HillaryClinton @CaptainAmerica 
America needs more violent muslim men of military' https://t.co/9FwTmwNUgn"
2016-11-08 00:29:50,AmericanMex067,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:50,Junebug1952,RT @USAneedsTRUMP: @HillaryClinton @POTUS you should have thought this tweet out more '
2016-11-08 00:29:50,Rustybaked,Hello !!! Thank All of the WikiLeaks Team for Informing The World ! All Nations Should #FreeAssange https://t.co/fdK6opkTyC
2016-11-08 00:29:50,sunnyherring1,"#Wikileaks NYPD Arrests4 #ClintonPedophilia #Children SexSlavery 
BOTH HC&amp;BC
#HillaryClinton's Chief #Podesta Part' https://t.co/j9nFV9L1at"
2016-11-08 00:29:50,bakerjeff8,"RT @Harlan: FBI's last minute, 1 week investigation of @HillaryClinton is either most efficient thing US Gov has ever done... Or total BS.'"
2016-11-08 00:29:50,j9brenna,RT @France4Hillary: #ImVotingBecause I refuse to elect a sexually assaulting psychopath who is working as a Russian agent. #ImWithHer' 
2016-11-08 00:29:50,Agrippinilla,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:51,marielamitoglo3,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:29:51,OneChuckFinley,RT @JordanChariton: New @wikileaks Email Shows Additional Questions @DonnaBrazile Sent Team @HillaryClinton #PodestaEmails33 https://t.co/d'
2016-11-08 00:29:51,zoeziz,@Dylanesque2604 @NRA @HillaryClinton never had a chance'
2016-11-08 00:29:51,Crippdex742,RT @Crippdex742: lol no comment! https://t.co/AhVedc4Akv
2016-11-08 00:29:51,NicolNYG,"IF Ur FINE WITH WATCHING Ur ASSES TO BEING BLOWN UP IN MALLS,STREETS,BARS &amp; EVENTS,CARRY BODYBAGS,THEN FEEL FREE VOTE FOR #HillaryClinton!"
2016-11-08 00:29:51,China_is_here,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:29:51,valente_rick,"RT @TheProgressHive: We are with @HillaryClinton 
#ImWithHer https://t.co/FRauqFw74y"
2016-11-08 00:29:51,drillermiller2,RT @exposes_racism: @TheLastRefuge2 check out MASSIVE dirt on #BernieSanders dug up by #HillaryClinton camp! #PodestaEmails33 #MAGA3X https'
2016-11-08 00:29:51,MalcusD2,"RT @DrMartyFox: This Explains A Lot

 Is He Voting For  #Hillary'

#Comey Said In July

' I Am No Longer A Registered #Republican' "
2016-11-08 00:29:51,theNiaLangley,@HillaryClinton is the most qualified person to ever run for the presidency.
2016-11-08 00:29:51,DoleenR,RT @maboulette: NYC Comptroller helped Trump evade taxes; made tax exempt settlement after he sued for 500mln; doc below' 
2016-11-08 00:29:51,VenezelaG,"RT @kmichelle: I enjoyed speaking with these young students about life, education and the importance of voting. ' #ImWithHer https://t.co/'"
2016-11-08 00:29:51,scoootchover,"@HillaryClinton If the citizens of the world could vote, Hillary would win in literal global proportions. #ImVotingBecause #StrongerTogether"
2016-11-08 00:29:51,TheBleachLord,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:51,SAVEHUMANITY16,RT @roycan79: #OHIO'S 2017 #OBAMACARE PREMIUMS UP 55-106%! HIGHEST in USA!  Families FURIOUS over BLOATED prices! #Trump will LOW' 
2016-11-08 00:29:51,AmericanRedcap,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:51,maxkafe,RT @Lagartija_Nix: Team @HillaryClinton warns everyone not to pay attention if a 'whopper' leak comes in final 2 days @realDonaldTrump' 
2016-11-08 00:29:51,NoSoyDramatico,RT @ladygaga: . @realDonaldTrump you divided us with hateful language &amp; fear . I love everyone in this country and I vote for' 
2016-11-08 00:29:51,texaschicsrock,"RT @CorrectRecord: As a Senator from New York, @HillaryClinton fought to secure funds for 9/11 first responders.' "
2016-11-08 00:29:51,3Lduende,RT @lordxmen2k: Thx President Obama you got me so fired up I won't be able to sleep tonight #ImWithHer #VoteHillary https://t.co/5ovKgoOqIu
2016-11-08 00:29:51,catsim7,RT @roycan79: #FLORIDA'S 2017 #OBAMACARE PREMIUMS UP 61%! Families ANGRY &amp; WORRIED! Can't AFFORD the INCREASES! #Trump will LOWER' 
2016-11-08 00:29:51,cdhuff123,"RT @BretBaier: .@foxnewspoll among likely Independent voters: @HillaryClinton 36%, @realDonaldTrump 42% #SpecialReport https://t.co/7Bmtd5O'"
2016-11-08 00:29:51,MichelleKOrts10,"RT @PushBackNow: #StratforIntelligence @wikileaks email #HIllaryClinton
#VinceFoster #RonBrown ""What about Ron Browz"" VIDEO = PRIVAT' "
2016-11-08 00:29:51,2017HeisComing,RT @LDiamond39: .#USA 'If UR Veteran or Military Y Vote 4 #Hillary who left 4 men 2die in Benghazi &amp; lied over their coffins? Denied 600+ c'
2016-11-08 00:29:51,Hill4America,RT @creynoldsnc: Great crowd waiting for @HillaryClinton @potus and @Springsteen https://t.co/MJ5ZRalTnf
2016-11-08 00:29:51,TNLiLi,RT @lonireeder: @LisaBloom - when you 'know' someone he's made the attempt with! ' #NeverTrump https://t.co/UBXdAP0y3E
2016-11-08 00:29:51,Tot_Seri,RT @JordanChariton: .@HillaryClinton camp freaked out over report HRC HERSELF met w/ Super Pac Priorities USA during primary...AGAINST' 
2016-11-08 00:29:51,joann1508,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:51,thepoliticalcat,"BBL, y'all. Phone-banking! :) There's still time if you want to join in. @HillaryClinton has deets, or go to https://t.co/mmAWHd9xGw."
2016-11-08 00:29:51,tmckeithn2a,"RT @LetsGoHillary: #ImVotingBecause Donald #Trump Is #Unfit To Hold The #Nuclear Codes
#SystemIsRigged #VoteYourConscience
#ImWithHer' "
2016-11-08 00:29:51,e_nelsy,"RT @nbenitez1977: #TNTweeters 
Ready to elect @HillaryClinton as President of The United States!'
 @timkaine. VP
#strongertogether' "
2016-11-08 00:29:51,___ayelele,"the end of the world is near, just don't know how we're gonna die @HillaryClinton @realDonaldTrump"
2016-11-08 00:29:52,mynamefred_,"RT @BernieSanders: ""The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competiti' "
2016-11-08 00:29:52,bea_nyce,"RT @americvntrvmp: You hated Trump for his scandal, You will hate this more...
#RollingStoneTrial #PizzaGate #ImWithHer #Election2016 
http'"
2016-11-08 00:29:52,nogunnorun,RT @puppymnkey: #ImVotingBecause I love the children in my family. I want them to live without fear. Just love &amp; freedom to pursuit their d'
2016-11-08 00:29:52,abstractconcept,#PinkOutTheVote this is another @HillaryClinton theft by deception undermining @SusanGKomen STEALING the Emotional Energy #Election216
2016-11-08 00:29:52,strawn_04,RT @NHLRumors123: Who are you voting for? Please RT to get a large sample size! #PodestaEmails33 #ImWithHer #DNCLeaks2 #MAGA  #ElectionFina'
2016-11-08 00:29:52,mbereshb,"RT @AtlTeaPartyLove: Let's Save America for All!
#ElectionFinalThoughts #ImVotingBecause #Imwithher #BernieSanders ElectionEve https://t.co'"
2016-11-08 00:29:52,GrowFoodNtLawns,"RT @zachhaller: #ImVotingBecause I'm thrilled @HillaryClinton cancelled fireworks for tmrw

&amp; hopeful it means they expect to lose

https:/'"
2016-11-08 00:29:52,karimajaan,RT @alisonrose711: Please read this incredibly moving and important piece from my colleague @leeladaou &lt;3 #LoveTrumpsHate' 
2016-11-08 00:29:52,BJeanMohr1,"RT @NaphiSoc: Emerson College predicts #HillaryClinton landslide 

let's ROLL https://t.co/cU4hiOsfbS"
2016-11-08 00:29:52,HelenBierlein,RT @AndrewWiskow: @VABVOX @ananavarro @HillaryClinton My oldest daughter and I voted today. She just turned 18 in July. Two votes for Hilla'
2016-11-08 00:29:52,linda_massello,RT @Philly_Gizmo: @HillaryClinton TIME FOR A CHANGE!! #AmericaNeedsCHANGE https://t.co/PHQMxq4oEH
2016-11-08 00:29:52,idontcall911,"RT @PJStrikeForce: November8 #electionday if you're going to vote #Hillary &gt;you should stay home
&gt;she has done more harm to this count' "
2016-11-08 00:29:52,pithyplease,"RT @sum1star: #ImVotingBecause I TRUST @HillaryClinton and believe in her agenda to move America forward. Also, I could never vot' "
2016-11-08 00:29:52,bjp4765,RT @megynkelly: .@Reince: There is nothing that says #Clinton email issue is over. #KellyFile
2016-11-08 00:29:52,carolanna88,"RT @1truthtel: #ImWithHer do you realize that you will be impacted by this too? Even if you get free, it won't last. There will be' "
2016-11-08 00:29:52,Rteefact,"RT @maboulette: #TrumpLeaks Trump Taj Mahal went bankrupt; 991 court claims filed against Trump for $1,257,566,823.55 #imwithher' "
2016-11-08 00:29:52,Lutzie25,Trump has lied nearly 75% of the time but sure go vote for him. #ImWithHer
2016-11-08 00:29:52,litamuller2841,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:29:52,OccupyRMN,"RT @phpress: I still can't believe @MarthaStewart went to the slammer for telling a fib to the @FBI, yet we see #Clinton doing 1' "
2016-11-08 00:29:52,justgobble,"RT @BernieSanders: ""The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competiti' "
2016-11-08 00:29:52,RealJayhost,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:52,sandee51960,RT @girlsreallyrule: Go to https://t.co/vCvpcfZI40 to make a plan for Tuesday to vote! #ImWithHer https://t.co/hhQoNvYBH2
2016-11-08 00:29:52,HNamaye,@HillaryClinton @POTUS tomorrow is the last day
2016-11-08 00:29:52,TrendsSeattle,"RT @Trendsmap: Sentiment by State for Clinton and Trump (last 2 weeks), using our new Analytics tool #Election2016' "
2016-11-08 00:29:53,granisnark12,"RT @girlsreallyrule: Ana Navarro says FL too close to risk, SO SHE VOTED for @HillaryClinton-she's also earned MY COMPLETE RESPECT-thank' "
2016-11-08 00:29:53,OFSCOTUS,RT @TheRework: Doing it backwards and Heels for years #WearWhiteToVote honor women who died fighting for the right to vote' 
2016-11-08 00:29:53,WOMEN4ACAUSE,RT @jenandapen: My favorite thing on #pantsuitnation so far. #ImWithHer https://t.co/a1t92Mhgsp
2016-11-08 00:29:53,marildasantos3,RT @RiggedDebate: Breaking: Jay Z punches underage girl in the face for taking his picture backstage at @HillaryClinton rally.' 
2016-11-08 00:29:53,reenarajk,"It's upon the VOTE voice of NH, NC, OH, PA and NV will give us First Woman President. Please go out ,vote blue all' https://t.co/Yy8IpZdNdI"
2016-11-08 00:29:53,TrumpPence20166,"RT @Greek_Tzatziki: Who do you think will win? 
#Election2016 #Twitterpoll 
#DonaldTrump #Hillary 
#Pussygraber #Emails"
2016-11-08 00:29:53,phpress,"RT @JordanChariton: BREAKING: @DrJillStein files FEC Complaint Against @realDonaldTrump, @HillaryClinton for Illegal Super PAC Coordina' "
2016-11-08 00:29:53,jimsx50,RT @LibertyUSA1776: Is it true @HillaryClinton had to pay Beyonce and Jay Z $62M to endorse her?  https://t.co/QB2Tbl8Pc8 #NeverHillary' 
2016-11-08 00:29:53,kevindwoods0101,American vote for @HillaryClinton or we're going to get @StephenKings IT I mean Donald Trump #imwithher
2016-11-08 00:29:53,lena_noeske,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:29:52,LeilaBond19,a couple weeks ago I sent in my absentee ballot #ImWithHer https://t.co/g87RAuxR3k
2016-11-08 00:29:53,Peresson79,RT @CorrectRecord: Ahead of #ElectionDay here's a reminder of some of @HillaryClinton's achievements as a U.S. Senator: https://t.co/EP2Xh7'
2016-11-08 00:29:53,mabynshingleton,"RT @AtlTeaPartyLove: Let's Save America for All!
#ElectionFinalThoughts #ImVotingBecause #Imwithher #BernieSanders ElectionEve https://t.co'"
2016-11-08 00:29:53,rashad_bihh,"RT @kmichelle: I enjoyed speaking with these young students about life, education and the importance of voting. ' #ImWithHer https://t.co/'"
2016-11-08 00:29:53,appIepiealamode,"RT @TheBeyHiveTeam: EXCLUSIVE: The #GetOutTheVote concert rally for @HillaryClinton -- featuring Beyonc', Jay Z &amp; more -- is coming to' "
2016-11-08 00:29:53,Makerel_Sky,"RT @BamaStephen: Ambassador #ChrisStevens wanted out of #Benghazi, but #Hillary &amp; #StateDepartment WOULD NOT LET HIM. Now he's dead. https:'"
2016-11-08 00:29:53,psychwizardry,"RT @GodbotAF: #DNCLeak2 #draintheswap #HillaryClinton #hillaryclintonfo #DNCleaks2 #podestaemails32 Sorry if this offends any ""go' "
2016-11-08 00:29:53,TeanishaHaggard,"RT @kmichelle: I enjoyed speaking with these young students about life, education and the importance of voting. ' #ImWithHer https://t.co/'"
2016-11-08 00:29:53,BloodyRed32,"RT @Varneyco: Chaffetz: if @HillaryClinton' is clean, why does her staff keep pleading the Fifth? #Election2016 https://t.co/72FcRHzYlE"
2016-11-08 00:29:53,RWB29,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:53,badtimeforbonz0,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:29:53,stopher4cadobo,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:29:53,erickaphipps132,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:29:53,lzion,"@camstewarttheoz Is @HillaryClinton ""born to run""?"
2016-11-08 00:29:53,RonGavalik,My new #blog article is live: A Time to Resist: https://t.co/1mW00EOEw3 Get civic and get active! #Clinton #Trump #JillStein #GreenNewDeal
2016-11-08 00:29:53,TinaDavidson1,@HillaryClinton @POTUS will you tell your children she cheated at 2 debates?
2016-11-08 00:29:54,ssbrownn,RT @theyearofelan: @HillaryClinton @realDonaldTrump one thing is for sure. this is the weirdest fucking election cycle of all time
2016-11-08 00:29:54,MelissaMunn_AU,RT @colliertynes: When people tell me I'm the reason @HillaryClinton will be president. #wrong #trademark https://t.co/Eho8epGzMP
2016-11-08 00:29:53,iamluzelenaxc,RT @LaurenJauregui: Freakin out about Election Day lol make sure you all go out and VOTEEEEE TOMORROW!! #imwithHER
2016-11-08 00:29:54,antistresskit,RT @USAforTrump2016: BREAKING!!!! NEW #PodestaEmails34 just released!!!!!! START DIGGING!!! https://t.co/cBWHj0TB73
2016-11-08 00:29:54,gpalochko,RT @CorrectRecord: .@HillaryClinton wrote a law to help pay for respite services for caregivers. #iheartcaregivers' 
2016-11-08 00:29:54,unlovesick,"RT @OnAirJake: DONALD TRUMP CANNOT WIN.
DONALD TRUMP CANNOT WIN.
DONALD TRUMP CANNOT WIN.
DONALD TRUMP CANNOT WIN.
DONALD TRUMP CANNOT WIN.'"
2016-11-08 00:29:54,Tru_Poll,Our mission is to make the the polls meaningful.  @RealClearNews shows a spread of @realDonaldTrump +5 to @HillaryClinton +7. #ElectionEve
2016-11-08 00:29:54,traciemom,RT @drraggarwal: @leeladaou @Shareblue brave piece. as a gynaecologist I'm glad you were well looked after; this is why Clinton is the only'
2016-11-08 00:29:54,kimberly_kucera,"RT @bfraser747: ' #ElectionFinalThoughts 

There will endless investigations if #Hillary  elected. She's guilty of numerous crimes' "
2016-11-08 00:29:54,USATRANSEXUAL,RT @CNNent: Kids pick @HillaryClinton as president in a @NickelodeonTV contest. https://t.co/x3UqoDDV5b https://t.co/4RGxgMHme1
2016-11-08 00:29:54,YHahami,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:54,zacfrcn,RT @IANMHARDING: Nailed. It.  #imwithher #nastywomenvote https://t.co/cs6vTuOeXD
2016-11-08 00:29:54,BOOBSPACE,@realDonaldTrump Thanks for the reminder--I gave YUGE $$$ today!  To @HillaryClinton
2016-11-08 00:29:54,Summerbreezeme2,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:29:54,girishglg,"RT @FoxNews: .@realDonaldTrump: ""President Obama is campaigning today with #HillaryClinton because she can't campaign."" https://t.co/4pFzLb'"
2016-11-08 00:29:54,PastorLisaKai,"RT @FoxNews: .@ericbolling on @HillaryClinton campaign: ""They're in panic mode."" #TheFive https://t.co/aTAsx8AzF5"
2016-11-08 00:29:54,007Skyfalls,Obama/ sold us to the Muslims now we have to Fight Like Hell to Save America. https://t.co/mtEkHL5Tbe
2016-11-08 00:29:54,Obama2point0,"RT @marshallfitz: 102 years old from Honduras, became US citizen to vote for @HillaryClinton and #immigration reform - #SiSePuede! https://'"
2016-11-08 00:29:54,JulieYankee,"RT @zachhaller: #ImVotingBecause I'm thrilled @HillaryClinton cancelled fireworks for tmrw

&amp; hopeful it means they expect to lose

https:/'"
